msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
11700043,CINGULATA,Dasypodidae,Cabassous,Ziphila,Gray,1873,NA
11700050,CINGULATA,Dasypodidae,Priodontes,Cheloniscus,Wagler,1830,NA
11700050,CINGULATA,Dasypodidae,Priodontes,Polygomphius,Gloger,1841,NA
11700050,CINGULATA,Dasypodidae,Priodontes,Priodon,McMurtrie,1831,NA
11700050,CINGULATA,Dasypodidae,Priodontes,Prionodos,Gray,1865,NA
11700052,CINGULATA,Dasypodidae,Tolypeutes,Apara,McMurtrie,1831,NA
11700052,CINGULATA,Dasypodidae,Tolypeutes,Cheloniscus,Gray,1873,[preoccupied]
11700052,CINGULATA,Dasypodidae,Tolypeutes,Sphaerocormus,Fitzinger,1871,NA
11700052,CINGULATA,Dasypodidae,Tolypeutes,Tolypoides,Grandidier and Neveu-Lemaire,1905,NA
11800004,PILOSA,Bradypodidae,Bradypus,Acheus,F. Cuvier,1825,NA
11800004,PILOSA,Bradypodidae,Bradypus,Arctopithecus,Gray,1850,[preoccupied]
11800004,PILOSA,Bradypodidae,Bradypus,Eubradypus,Lönnberg,1942,NA
11800004,PILOSA,Bradypodidae,Bradypus,Hemibradypus,Anthony,1906,NA
11800004,PILOSA,Bradypodidae,Bradypus,Ignavus,Blumenbach,1779,NA
11800004,PILOSA,Bradypodidae,Bradypus,Scaeopus,Peters,1864,NA
11800017,PILOSA,Megalonychidae,Choloepus,NA,NA,NA,NA
11800027,PILOSA,Cyclopedidae,Cyclopes,Cyclothurus,Lesson,1842,NA
11800027,PILOSA,Cyclopedidae,Cyclopes,Didactyla,Liais,1872,NA
11800027,PILOSA,Cyclopedidae,Cyclopes,Didactyles,F. Cuvier,1829,NA
11800027,PILOSA,Cyclopedidae,Cyclopes,Eurypterna,Gloger,1841,NA
11800027,PILOSA,Cyclopedidae,Cyclopes,Myrmydon,Wagler,1830,NA
11800037,PILOSA,Myrmecophagidae,Myrmecophaga,Falcifer,Rehn,1900,NA
11800042,PILOSA,Myrmecophagidae,Tamandua,Dryoryx,Gloger,1841,NA
11800042,PILOSA,Myrmecophagidae,Tamandua,Tamanduas,F. Cuvier,1829,NA
11800042,PILOSA,Myrmecophagidae,Tamandua,Uroleptes,Wagler,1830,NA
11900003,SCANDENTIA,Tupaiidae,Anathana,NA,NA,NA,NA
11900005,SCANDENTIA,Tupaiidae,Dendrogale,NA,NA,NA,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Chladobates,Schinz,1824,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Cladobates,F. Cuvier,1825,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Gladobates,Schinz,1824,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Glipora,Jentink,1888,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Glirisorex,Scudder,1882,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Glisorex,Desmarest,1822,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Glisosorex,Giebel,1855,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Hylogale,Temminck,1827,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Hylogalea,Schlegel and Mueller,1843,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Lyonogale,Conisbee,1953,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Palaeotupaia,Chopra and Vasishat,1979,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Sorex-glis,É. Geoffroy and F. Cuvier,1822,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Tana,Lyon,1913,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Tapaia,Gray,1860,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Tupaja,Haeckel,1866,NA
11900010,SCANDENTIA,Tupaiidae,Tupaia,Tupaya,É. Geoffroy and F. Cuvier,1822,NA
11900066,SCANDENTIA,Tupaiidae,Urogale,NA,NA,NA,NA
11900069,SCANDENTIA,Ptilocercidae,Ptilocercus,Ptilocerus,Brehm,1864,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Colugo,Gray,1870,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Dermopterus,Burnett,1829,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Galeolemur,Lesson,1840,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Galeopithecus,Pallas,1783,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Galeopus,Rafinesque,1815,NA
12000003,DERMOPTERA,Cynocephalidae,Cynocephalus,Pleuropterus,Burnett,1829,NA
12000005,DERMOPTERA,Cynocephalidae,Galeopterus,NA,NA,NA,NA
12100006,PRIMATES,Cheirogaleidae,Allocebus,NA,NA,NA,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,Altililemur,Elliot,1913,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,Cebugale,Lesson,1840,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,Mioxocebus,Lesson,1840,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,Myspithecus,F. Cuvier,1842,NA
12100008,PRIMATES,Cheirogaleidae,Cheirogaleus,Opolemur,Gray,1873,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Azema,Gray,1870,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Gliscebus,Lesson,1840,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Murilemur,Gray,1870,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Myocebus,Wagner,1841,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Myscebus,Lesson,1840,NA
12100016,PRIMATES,Cheirogaleidae,Microcebus,Scartes,Swainson,1835,NA
12100025,PRIMATES,Cheirogaleidae,Mirza,NA,NA,NA,NA
12100027,PRIMATES,Cheirogaleidae,Phaner,NA,NA,NA,NA
12100034,PRIMATES,Lemuridae,Eulemur,Petterus,Groves and Eaglen,1988,[on 6 October]
12100048,PRIMATES,Lemuridae,Hapalemur,Hapalolemur,Giebel,1855,NA
12100048,PRIMATES,Lemuridae,Hapalemur,Myoxicebus,Elliot,1913,NA
12100055,PRIMATES,Lemuridae,Lemur,Catta,Link,1806,NA
12100055,PRIMATES,Lemuridae,Lemur,Maki,Muirhead,1819,NA
12100055,PRIMATES,Lemuridae,Lemur,Mococo,Lesson,1878,NA
12100055,PRIMATES,Lemuridae,Lemur,Odorlemur,Bolwig,1961,NA
12100055,PRIMATES,Lemuridae,Lemur,Procebus,Storr,1780,NA
12100055,PRIMATES,Lemuridae,Lemur,Prosimia,Boddaert,1785,NA
12100057,PRIMATES,Lemuridae,Prolemur,Prohapalemur,Lamberton,1936,NA
12100059,PRIMATES,Lemuridae,Varecia,NA,NA,NA,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,Galeocebus,Wagner,1855,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,Lepidilemur,Giebel,1859,NA
12100066,PRIMATES,Lepilemuridae,Lepilemur,"Mixocebus,",Peters,1874,NA
12100076,PRIMATES,Indridae,Avahi,Habrocebus,Wagner,1839,NA
12100076,PRIMATES,Indridae,Avahi,Iropocus,Gloger,1841,NA
12100076,PRIMATES,Indridae,Avahi,Microrhynchus,Jourdan,1834,"[not of Megerle, 1823 (Coleoptera)]"
12100076,PRIMATES,Indridae,Avahi,Semnocebus,Lesson,1840,NA
12100080,PRIMATES,Indridae,Indri,Indris,G. Cuvier,1805,NA
12100080,PRIMATES,Indridae,Indri,Lichanotus,Illiger,1811,NA
12100080,PRIMATES,Indridae,Indri,Pithelemur,Lesson,1840,NA
12100084,PRIMATES,Indridae,Propithecus,Macromerus,A. Smith,1833,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Aye-aye,Lacépède,1799,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Cheiromys,G. Cuvier,1817,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Cheyromys,É. Geoffroy,1803,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Chiromys,Illiger,1811,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Myslemur,Anon,NA,"[?de Blainville], 1846"
12100098,PRIMATES,Daubentoniidae,Daubentonia,Myspithecus,de Blainville,1839,NA
12100098,PRIMATES,Daubentoniidae,Daubentonia,Psilodactylus,Oken,1816,[unavailable]
12100098,PRIMATES,Daubentoniidae,Daubentonia,Scolecophagus,É. Geoffroy,1795,NA
12100102,PRIMATES,Lorisidae,Arctocebus,NA,NA,NA,NA
12100105,PRIMATES,Lorisidae,Loris,Stenops,Illiger,1811,NA
12100105,PRIMATES,Lorisidae,Loris,Tardigradus,Boddaert,1785,NA
12100112,PRIMATES,Lorisidae,Nycticebus,NA,NA,NA,NA
12100119,PRIMATES,Lorisidae,Perodicticus,Potto,Lesson,1840,NA
12100124,PRIMATES,Lorisidae,Pseudopotto,NA,NA,NA,NA
12100127,PRIMATES,Galagidae,Euoticus,NA,NA,NA,NA
12100132,PRIMATES,Galagidae,Galago,Chirosciurus,Grevais,1836,NA
12100132,PRIMATES,Galagidae,Galago,Galagoides,A. Smith,1833,NA
12100132,PRIMATES,Galagidae,Galago,Hemigalago,Dahlbom,1857,NA
12100132,PRIMATES,Galagidae,Galago,Macropus,Fischer,1811,"[not of Shaw, 1790]"
12100132,PRIMATES,Galagidae,Galago,Otolicnus,Illiger,1811,NA
12100132,PRIMATES,Galagidae,Galago,Sciurocheirus,Gray,1872,NA
12100151,PRIMATES,Galagidae,Otolemur,Callotus,Gray,1863,NA
12100151,PRIMATES,Galagidae,Otolemur,Otogale,Gray,1863,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Cephalopachus,Swainson,1835,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Hypsicebus,Lesson,1840,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Macrotarsus,Link,1795,NA
12100166,PRIMATES,Tarsiidae,Tarsius,Rabienus,Gray,1821,NA
12100180,PRIMATES,Cebidae,Callimico,NA,NA,NA,NA
12100182,PRIMATES,Cebidae,Callithrix,Anthopithecus,F. Cuvier,1829,NA
12100182,PRIMATES,Cebidae,Callithrix,Arctopithecus,G. Cuvier,1819,NA
12100182,PRIMATES,Cebidae,Callithrix,Hapale,Illiger,1811,NA
12100182,PRIMATES,Cebidae,Callithrix,Hapales,F. Cuvier,1829,NA
12100182,PRIMATES,Cebidae,Callithrix,Harpale,Gray,1821,NA
12100182,PRIMATES,Cebidae,Callithrix,Iacchus,Spix,1823,NA
12100182,PRIMATES,Cebidae,Callithrix,Jacchus,É. Geoffroy,1812,NA
12100182,PRIMATES,Cebidae,Callithrix,Midas,É. Geoffroy,1828,"[not of Latreille, 1796]"
12100182,PRIMATES,Cebidae,Callithrix,Ouistitis,Burnett,1826,NA
12100182,PRIMATES,Cebidae,Callithrix,Sagoin,Desmarest,1804,NA
12100182,PRIMATES,Cebidae,Callithrix,Sagoinus,Kerr,1792,NA
12100182,PRIMATES,Cebidae,Callithrix,Sagouin,Lacépède,1799,NA
12100182,PRIMATES,Cebidae,Callithrix,Saguin,Fischer,1803,NA
12100182,PRIMATES,Cebidae,Callithrix,Liocephalus,Wagner,1840,NA
12100182,PRIMATES,Cebidae,Callithrix,Micoella,Gray,1870,NA
12100210,PRIMATES,Cebidae,Leontopithecus,Leontideus,Cabrera,1956,NA
12100210,PRIMATES,Cebidae,Leontopithecus,Leontocebus,Elliot,1913,NA
12100215,PRIMATES,Cebidae,Saguinus,Hapanella,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Leontocebus,Wagner,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Marikina,Lesson,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Midas,E. Geoffroy St. Hilaire,1812,NA
12100215,PRIMATES,Cebidae,Saguinus,Mystax,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Oedipomidus,Reichenbach,1862,NA
12100215,PRIMATES,Cebidae,Saguinus,Oedipus,Lesson,1840,NA
12100215,PRIMATES,Cebidae,Saguinus,Seniocebus,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Tamarin,Gray,1870,NA
12100215,PRIMATES,Cebidae,Saguinus,Tamarinus,Trouessart,1904,NA
12100255,PRIMATES,Cebidae,Cebus,Agipan,Rafinesque,1815,NA
12100255,PRIMATES,Cebidae,Cebus,Calyptrocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Eucebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Otocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Pseudocebus,Reichenbach,1862,NA
12100255,PRIMATES,Cebidae,Cebus,Sapajus,Kerr,1792,NA
12100284,PRIMATES,Cebidae,Saimiri,Chrysothrix,Kaup,1835,NA
12100284,PRIMATES,Cebidae,Saimiri,Pithesciurus,Lesson,1840,NA
12100299,PRIMATES,Aotidae,Aotus,Nocthora,F. Cuvier,1824,NA
12100299,PRIMATES,Aotidae,Aotus,Nyctipithecus,Spix,1823,NA
12100317,PRIMATES,Pitheciidae,Callicebus,Torquatus,Goodman et al.,1998,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Brachyurus,Spix,1823,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Cercoptochus,Gloger,1842,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Cothurus,Palmer,1899,"[not of Champion, 1891 (Coleoptera)]"
12100349,PRIMATES,Pitheciidae,Cacajao,Neocothurus,Palmer,1903,NA
12100349,PRIMATES,Pitheciidae,Cacajao,Ouakaria,Gray,1849,NA
12100356,PRIMATES,Pitheciidae,Chiropotes,Cheiropotes,Reichenbach,1862,NA
12100356,PRIMATES,Pitheciidae,Chiropotes,Saki,Schlegel,1876,NA
12100362,PRIMATES,Pitheciidae,Pithecia,Calletrix,Fleming,1822,[lapsus]
12100362,PRIMATES,Pitheciidae,Pithecia,Yarkea,Lesson,1840,NA
12100374,PRIMATES,Atelidae,Alouatta,Mycetes,Illiger,1811,NA
12100374,PRIMATES,Atelidae,Alouatta,Stentor,É. Geoffroy,1812,NA
12100393,PRIMATES,Atelidae,Ateles,Ameranthropoides,Montandon,1929,NA
12100393,PRIMATES,Atelidae,Ateles,Montaneia,Ameghino,1911,NA
12100393,PRIMATES,Atelidae,Ateles,Paniscus,Rafinesque,1815,NA
12100393,PRIMATES,Atelidae,Ateles,Sapajou,Lacépède,1799,NA
12100408,PRIMATES,Atelidae,Brachyteles,Eriodes,I. Geoffroy,1829,NA
12100411,PRIMATES,Atelidae,Lagothrix,Gastrimargus,Spix,1823,NA
12100418,PRIMATES,Atelidae,Oreonax,NA,NA,NA,NA
12100423,PRIMATES,Cercopithecidae,Allenopithecus,NA,NA,NA,NA
12100425,PRIMATES,Cercopithecidae,Cercocebus,Aethiops,Martin,1841,NA
12100425,PRIMATES,Cercopithecidae,Cercocebus,Leptocebus,Trouessart,1904,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Allochrocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Cercocephalus,Temminck,1853,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Diademia,Reichenbach,1862,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Diana,Trouessart,1878,"[not of Risso, 1826]"
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Insignicebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Lasiopyga,Illiger,1811,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Melanocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Mona,Reichenbach,1862,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Monichus,Oken,1816,[unavailable]
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Neocebus,Elliot,1913,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Otopithecus,Trouessart,1897,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Petaurista,Reichenbach,1862,"[not of Link, 1795]"
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Pogonocebus,Trouessart,1904,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Rhinosticteus,Trouessart,1897,NA
12100434,PRIMATES,Cercopithecidae,Cercopithecus,Rhinostigma,Elliot,1913,NA
12100504,PRIMATES,Cercopithecidae,Chlorocebus,Callithrix,Reichenbach,1862,"[not of Erxleben, 1777]"
12100504,PRIMATES,Cercopithecidae,Chlorocebus,Cynocebus,Gray,1870,NA
12100519,PRIMATES,Cercopithecidae,Erythrocebus,NA,NA,NA,NA
12100521,PRIMATES,Cercopithecidae,Lophocebus,Cercolophocebus,Matschie,1914,NA
12100521,PRIMATES,Cercopithecidae,Lophocebus,Semnocebus,Gray,1870,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Aulaxinus,Cocchi,1872,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Cynamolgus,Reichenbach,1862,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Cynomacaca,Khajuria,1953,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Cynopithecus,É. Geoffroy,1835,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Gymnopyga,Gray,1866,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Inuus,É. Geoffroy,1812,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Lyssodes,Gistel,1848,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Magotus,Ritgen,1824,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Magus,Lesson,1827,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Maimon,Wagner,1839,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Nemestrinus,Reichenbach,1862,"[not of Latreille, 1802]"
12100528,PRIMATES,Cercopithecidae,Macaca,Ouanderou,Lesson,1840,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Pithes,Burnett,1828,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Rhesus,Lesson,1840,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Salmacis,Gloger,1841,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Silenus,Goldfuss,1820,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Sylvanus,Oken,1816,[unavailable]
12100528,PRIMATES,Cercopithecidae,Macaca,Vetulus,Reichenbach,1862,NA
12100528,PRIMATES,Cercopithecidae,Macaca,Zati,Reichenbach,1862,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Chaeropithecus,Gray,1870,"[not of de Blainville, 1839]"
12100572,PRIMATES,Cercopithecidae,Mandrillus,Drill,Reichenbach,1862,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Maimon,Trouessart,1904,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Mandril,Voigt,1831,NA
12100572,PRIMATES,Cercopithecidae,Mandrillus,Mormon,Wagner,1839,"[not of Illiger, 1811]"
12100572,PRIMATES,Cercopithecidae,Mandrillus,Papio,P.L.S. Müller,1773,[Suppressed under Opinion 1199 of Int. Commission on Zool. Nomenclature]
12100577,PRIMATES,Cercopithecidae,Miopithecus,NA,NA,NA,NA
12100580,PRIMATES,Cercopithecidae,Papio,Chaeropitheus,Gervais,1839,NA
12100580,PRIMATES,Cercopithecidae,Papio,Comopithecus,J. A. Allen,1925,NA
12100580,PRIMATES,Cercopithecidae,Papio,Cynocephalus,G. Cuvier and É. Geoffroy,1795,NA
12100580,PRIMATES,Cercopithecidae,Papio,Hamadryas,Lesson,1840,NA
12100592,PRIMATES,Cercopithecidae,Theropithecus,Gelada,Gray,1843,NA
12100592,PRIMATES,Cercopithecidae,Theropithecus,Simopithecus,Andrews,1916,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Colobolus,Gray,1821,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Guereza,Gray,1870,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Pterycolobus,Rochebrune,1887,NA
12100597,PRIMATES,Cercopithecidae,Colobus,Stachycolobus,Rochebrune,1887,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,Hanno,Gray,1821,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,Rhinolazon,Gloger,1841,NA
12100618,PRIMATES,Cercopithecidae,Nasalis,Rhynchopithecus,Dahlbohm,1856,NA
12100620,PRIMATES,Cercopithecidae,Piliocolobus,Tropicolobus,Rochebrune,1887,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Corypithecus,Trouessart,1879,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Lophopitheus,Trouessart,1879,NA
12100641,PRIMATES,Cercopithecidae,Presbytis,Presbypitheus,Trouessart,1879,NA
12100679,PRIMATES,Cercopithecidae,Procolobus,Lophocolobus,de Pousargue,1895,NA
12100681,PRIMATES,Cercopithecidae,Pygathrix,Daunus,Gray,1821,NA
12100685,PRIMATES,Cercopithecidae,Rhinopithecus,Presbytiscus,Pocock,1924,NA
12100693,PRIMATES,Cercopithecidae,Semnopithecus,NA,NA,NA,NA
12100701,PRIMATES,Cercopithecidae,Simias,NA,NA,NA,NA
12100703,PRIMATES,Cercopithecidae,Trachypithecus,Kasi,Reichenbach,1862,NA
12100753,PRIMATES,Hylobatidae,Bunopithecus,Hoolock,Haimoff et al.,1984,[nomen nudum]
12100757,PRIMATES,Hylobatidae,Hylobates,Brachiopithecus,Sénéchal,1839,[in part]
12100757,PRIMATES,Hylobatidae,Hylobates,Brachitanytes,Schultz,1932,NA
12100757,PRIMATES,Hylobatidae,Hylobates,Cheiron,Burnett,1829,NA
12100757,PRIMATES,Hylobatidae,Hylobates,Gibbon,Zimmermann,1777,"[Rejected by Int. Comm. Zool. Nomencl. (1954), Opinion 257]"
12100757,PRIMATES,Hylobatidae,Hylobates,Laratus,Gray,1821,NA
12100757,PRIMATES,Hylobatidae,Hylobates,Methylobates,Ameghino,1882,[in part]
12100773,PRIMATES,Hylobatidae,Nomascus,NA,NA,NA,NA
12100784,PRIMATES,Hylobatidae,Symphalangus,Siamanga,Gray,1843,NA
12100787,PRIMATES,Hominidae,Gorilla,Pseudogorilla,Elliot,1913,NA
12100794,PRIMATES,Hominidae,Homo,Africanthropus,Weinert,1938,NA
12100794,PRIMATES,Hominidae,Homo,Anthropus,Boyd Dawkins,1926,NA
12100794,PRIMATES,Hominidae,Homo,Archanthropus,Arldt,1915,NA
12100794,PRIMATES,Hominidae,Homo,Atlanthropus,Arambourg,1954,NA
12100794,PRIMATES,Hominidae,Homo,Cyphanthropus,Pycraft,1928,NA
12100794,PRIMATES,Hominidae,Homo,Europanthropus,Wüst,1950,NA
12100794,PRIMATES,Hominidae,Homo,Javanthropus,Oppenoorth,1932,NA
12100794,PRIMATES,Hominidae,Homo,Maueranthropus,Montandon,1943,NA
12100794,PRIMATES,Hominidae,Homo,Meganthropus,Weidenreich,1944,NA
12100794,PRIMATES,Hominidae,Homo,Nipponanthropus,Hasebe,1948,NA
12100794,PRIMATES,Hominidae,Homo,Notanthropus,Sergi,1911,NA
12100794,PRIMATES,Hominidae,Homo,Palaeanthropus,Bonarelli,1907,NA
12100794,PRIMATES,Hominidae,Homo,Pithecanthropus,Dubois,1894,NA
12100794,PRIMATES,Hominidae,Homo,Praehomo,von Eickstedt,1932,NA
12100794,PRIMATES,Hominidae,Homo,Proanthropus,Wilser,1900,NA
12100794,PRIMATES,Hominidae,Homo,Pseudhomo,Ameghino,1909,NA
12100794,PRIMATES,Hominidae,Homo,Sinanthropus,Black and Zdansky,1927,NA
12100794,PRIMATES,Hominidae,Homo,Tchadanthropus,Coppens,1965,NA
12100794,PRIMATES,Hominidae,Homo,Telanthropus,Broom and Robinson,1949,NA
12100796,PRIMATES,Hominidae,Pan,Anthropithecus,Lesson,1840,NA
12100796,PRIMATES,Hominidae,Pan,Anthropopithecus,de Blainville,1838,NA
12100796,PRIMATES,Hominidae,Pan,Bonobo,Tratz and Heck,1954,NA
12100796,PRIMATES,Hominidae,Pan,Chimpansee,Voigt,1831,NA
12100796,PRIMATES,Hominidae,Pan,Engeco,Haeckel,1866,NA
12100796,PRIMATES,Hominidae,Pan,Fsihego,de Pauw,1905,NA
12100796,PRIMATES,Hominidae,Pan,Hylanthropus,Gloger,1841,NA
12100796,PRIMATES,Hominidae,Pan,Mimetes,Anonymous,1820,NA
12100796,PRIMATES,Hominidae,Pan,Pongo,Haeckel,1866,"[not of Lacépède, 1799]"
12100796,PRIMATES,Hominidae,Pan,Pseudanthropos,Reichenbach,1860,NA
12100796,PRIMATES,Hominidae,Pan,Satyrus,Mayer,1856,NA
12100796,PRIMATES,Hominidae,Pan,Theranthropus,Brookes,1828,NA
12100796,PRIMATES,Hominidae,Pan,Troglodytes,É. Geoffroy,1812,"[not of Vieillot, 1806]"
12100803,PRIMATES,Hominidae,Pongo,Faunus,Oken,1816,[unavailable]
12100803,PRIMATES,Hominidae,Pongo,Lophotus,Fischer,1813,NA
12100803,PRIMATES,Hominidae,Pongo,Macrobates,Bilberg,1828,NA
12100803,PRIMATES,Hominidae,Pongo,Satyrus,Lesson,1840,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Apludontia,Fischer,1830,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Apluodontia,Richardson,1837,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haplodon,Wagler,1830,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haplodus,Coues,1877,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haploodon,Brandt,1855,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haploodus,Coues,1877,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haploudon,Coues,1877,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haploudontia,Coues,1889,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Haploudus,Coues,1877,NA
12300003,RODENTIA,Aplodontiidae,Aplodontia,Hapludon,Brandt,1855,NA
12400003,RODENTIA,Sciuridae,Ratufa,Eosciurus,Trouessart,1880,NA
12400003,RODENTIA,Sciuridae,Ratufa,Rukaia,Gray,1867,NA
12400035,RODENTIA,Sciuridae,Sciurillus,NA,NA,NA,NA
12400042,RODENTIA,Sciuridae,Microsciurus,NA,NA,NA,NA
12400064,RODENTIA,Sciuridae,Rheithrosciurus,Rhithrosciurus,Hose,1893,NA
12400066,RODENTIA,Sciuridae,Sciurus,Aphrontis,Schultze,1893,NA
12400066,RODENTIA,Sciuridae,Sciurus,Araeosciurus,Nelson,1899,NA
12400066,RODENTIA,Sciuridae,Sciurus,Baiosciurus,Nelson,1899,NA
12400066,RODENTIA,Sciuridae,Sciurus,Echinosciurus,Trouessart,1880,NA
12400066,RODENTIA,Sciuridae,Sciurus,Guerlinguetus,Gray,1821,NA
12400066,RODENTIA,Sciuridae,Sciurus,Hadrosciurus,J. A. Allen,1915,NA
12400066,RODENTIA,Sciuridae,Sciurus,Hesperosciurus,Nelson,1899,NA
12400066,RODENTIA,Sciuridae,Sciurus,Histriosciurus,J. A. Allen,1915,NA
12400066,RODENTIA,Sciuridae,Sciurus,Leptosciurus,J. A. Allen,1915,NA
12400066,RODENTIA,Sciuridae,Sciurus,Macroxus,F. Cuvier,1823,NA
12400066,RODENTIA,Sciuridae,Sciurus,Mesosciurus,J. A. Allen,1915,NA
12400066,RODENTIA,Sciuridae,Sciurus,Neosciurus,Trouessart,1880,NA
