msw3_number_ID,msw3_accepted_sist_order,msw3_accepted_sist_family,msw3_accepted_sist_genus,msw3_accepted_author_name,msw3_accepted_author_year,msw3_synonym_name,msw3_synonym_author_name,msw3_synonym_author_year,msw3_synonym_note
14000865,CARNIVORA,Canidae,Vulpes,Frisch,1775,Vulpis,Gray,1821,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Milne-Edwards,1870,Aeluropus,Lydekker,1891,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Milne-Edwards,1870,Ailuropus,Milne-Edwards,1871,NA
14000940,CARNIVORA,Ursidae,Ailuropoda,Milne-Edwards,1870,Pandarctos,Gervais,1870,NA
14000942,CARNIVORA,Ursidae,Helarctos,Horsfield,1825,Helarctus,Gloger,1841,NA
14000946,CARNIVORA,Ursidae,Melursus,Meyer,1793,Arceus,Goldfuss,1809,NA
14000946,CARNIVORA,Ursidae,Melursus,Meyer,1793,Chondrorhynchus,Fischer von Waldheim,1814,NA
14000946,CARNIVORA,Ursidae,Melursus,Meyer,1793,Prochilus,Illiger,1811,NA
14000946,CARNIVORA,Ursidae,Melursus,Meyer,1793,Prochylus,Gray,1821,NA
14000950,CARNIVORA,Ursidae,Tremarctos,Gervais,1855,Nearctos,Gray,1873,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Arcticonus,Pocock,1917,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Danis,J. E. Gray,1825,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Euarctos,Gray,1864,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Mamursus,Herrera,1899,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Melanarctos,Heude,1898,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Mylarctos,Lönnberg,1923,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Myrmarctos,J. E. Gray,1864,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Selenarctos,Heude,1901,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Thalassarctos,J. E. Gray,1825,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Thalassarctus,Gloger,1841,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Thalassiarchus,Kobelt,1896,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Ursarctos,Heude,1898,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Ursulus,Kretzoi,1954,NA
14000952,CARNIVORA,Ursidae,Ursus,Linnaeus,1758,Vetularctos,Merriam,1918,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,E. Geoffroy Saint-Hilaire and F. Cuvier,1826,Arctophoca,Peters,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,E. Geoffroy Saint-Hilaire and F. Cuvier,1826,Euotaria,Gray,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,E. Geoffroy Saint-Hilaire and F. Cuvier,1826,Gypsophoca,Gray,1866,NA
14000997,CARNIVORA,Otariidae,Arctocephalus,E. Geoffroy Saint-Hilaire and F. Cuvier,1826,Halarctus,Gill,1866,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Callirhinus,J. E. Gray,1859,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Callorhynchus,Greve,1896,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Callotaria,Palmer,1892,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Otaria,Péron,1816,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Otoes,G. Fischer,1817,NA
14001008,CARNIVORA,Otariidae,Callorhinus,J. E. Gray,1859,Phoca,Linnaeus,1758,NA
14001010,CARNIVORA,Otariidae,Eumetopias,Gill,1866,NA,NA,NA,NA
14001012,CARNIVORA,Otariidae,Neophoca,Gray,1866,NA,NA,NA,NA
14001014,CARNIVORA,Otariidae,Otaria,Péron,1816,Otoes,Fischer von Waldheim,1817,NA
14001014,CARNIVORA,Otariidae,Otaria,Péron,1816,Platyrhynchus,F. G. Cuvier,1826,NA
14001014,CARNIVORA,Otariidae,Otaria,Péron,1816,Pontoleo,Gloger,1841,NA
14001016,CARNIVORA,Otariidae,Phocarctos,Peters,1866,NA,NA,NA,NA
14001018,CARNIVORA,Otariidae,Zalophus,Gill,1866,NA,NA,NA,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Hodobaenus,Sundevall,1860,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Odobaenus,Fee,1830,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Odontobaenus,Steenstrup,1860,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Rosmarus,Brünnich,1772,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Trichechus,Linnaeus,1766,NA
14001023,CARNIVORA,Odobenidae,Odobenus,Brisson,1762,Trichecus,F. G. Cuvier,1829,NA
14001029,CARNIVORA,Phocidae,Cystophora,Nilsson,1820,Semmatopis,Gloger,1841,NA
14001029,CARNIVORA,Phocidae,Cystophora,Nilsson,1820,Stemmatops,Van der Hoeven,1855,NA
14001029,CARNIVORA,Phocidae,Cystophora,Nilsson,1820,Stemmatopus,F. G. Cuvier,1826,NA
14001031,CARNIVORA,Phocidae,Erignathus,Gill,1866,NA,NA,NA,NA
14001035,CARNIVORA,Phocidae,Halichoerus,Nilsson,1820,Halychoerus,Boitard,1842,NA
14001039,CARNIVORA,Phocidae,Histriophoca,Gill,1873,Callocephalus,Heuglin,1874,NA
14001041,CARNIVORA,Phocidae,Hydrurga,Gistel,1848,Ogmorhinus,Peters,1875,NA
14001041,CARNIVORA,Phocidae,Hydrurga,Gistel,1848,Stenorhynchotes,Turner,1888,NA
14001043,CARNIVORA,Phocidae,Leptonychotes,Gill,1872,Poecilophoca,Lydekker,1891,NA
14001045,CARNIVORA,Phocidae,Lobodon,Gray,1844,NA,NA,NA,NA
14001047,CARNIVORA,Phocidae,Mirounga,Gray,1827,Macrorhinus,F. G. Cuvier,1826,[preoccupied]
14001047,CARNIVORA,Phocidae,Mirounga,Gray,1827,Morunga,J. E. Gray,1943,NA
14001047,CARNIVORA,Phocidae,Mirounga,Gray,1827,Rhinophoca,Wagler,1830,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Heliophoca,Gray,1854,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Mammonachus,Herrera,1899,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Pelagias,J. E. Gray,1837,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Pelagios,F. G. Cuvier,1824,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Pelagius,F. G. Cuvier,1826,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Pelagocyon,Gloger,1841,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Pelagus,McMurtrie,1834,NA
14001050,CARNIVORA,Phocidae,Monachus,Fleming,1822,Rigoon,Gistel,1854,NA
14001054,CARNIVORA,Phocidae,Ommatophoca,Gray,1844,NA,NA,NA,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Gray,1844,Callocephalus,Heuglin,1874,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Gray,1844,Haliphilus,J. E. Gray,1866,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Gray,1844,Pagomys,Gray,1864,NA
14001056,CARNIVORA,Phocidae,Pagophilus,Gray,1844,Pagophoca,Trouessart,1904,NA
14001058,CARNIVORA,Phocidae,Phoca,Linnaeus,1758,Ambysus,Rafinesque,1815,NA
14001058,CARNIVORA,Phocidae,Phoca,Linnaeus,1758,Arctias,Rafinesque,1815,NA
14001058,CARNIVORA,Phocidae,Phoca,Linnaeus,1758,Calocephalus,F. G. Cuvier,1826,NA
14001058,CARNIVORA,Phocidae,Phoca,Linnaeus,1758,Caspiopusa,Dybowski,1929,NA
14001066,CARNIVORA,Phocidae,Pusa,Scopoli,1771,Caspiopusa,Dybowski,1929,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Lesson,1827,Amblonyx,Rafinesque,1832,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Lesson,1827,Anahyster,Murray,1861,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Lesson,1827,Leptonyx,Lesson,1842,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Lesson,1827,Micraonyx,J. A. Allen,1919,NA
14001077,CARNIVORA,Mustelidae,Aonyx,Lesson,1827,Paraonyx,Hinton,1921,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enhydria,Zittel,1893,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enhydris,Temminck,1838,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enhydrus,Dahl,1823,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enhydrus,MacLeay,1925,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enydris,J. B. Fischer,1829,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Enydris,Lichtenstein,1827,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Euhydris,Jordan,1888,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Latax,Gloger,1827,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Pusa,Oken,1816,NA
14001089,CARNIVORA,Mustelidae,Enhydra,Fleming,1822,Sutra,Elliot,1874,NA
14001094,CARNIVORA,Mustelidae,Hydrictis,Pocock,1921,Hydrogale,Gray,1865,NA
14001096,CARNIVORA,Mustelidae,Lontra,Gray,1843,NA,NA,NA,NA
14001111,CARNIVORA,Mustelidae,Lutra,Brisson,1762,Lutris,Duméril,1806,NA
14001111,CARNIVORA,Mustelidae,Lutra,Brisson,1762,Lutrix,Rafinesque,1815,NA
14001111,CARNIVORA,Mustelidae,Lutra,Brisson,1762,Lutronectes,Gray,1867,NA
14001111,CARNIVORA,Mustelidae,Lutra,Brisson,1762,Mamlutraus,Herrera,1899,NA
14001126,CARNIVORA,Mustelidae,Lutrogale,Gray,1865,NA,NA,NA,NA
14001130,CARNIVORA,Mustelidae,Pteronura,Gray,1837,Pterura,Wiegmann,1839,NA
14001130,CARNIVORA,Mustelidae,Pteronura,Gray,1837,Saricovia,Lesson,1842,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,F. G. Cuvier,1825,Syarchus,Gloger,1841,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,F. G. Cuvier,1825,Synarchus,Gray,1865,NA
14001135,CARNIVORA,Mustelidae,Arctonyx,F. G. Cuvier,1825,Trichomanis,Hubrecht,1891,NA
14001143,CARNIVORA,Mustelidae,Eira,C. E. H. Smith,1842,Eirara,Lund,1839,NA
14001143,CARNIVORA,Mustelidae,Eira,C. E. H. Smith,1842,Eraria,Gray,1843,NA
14001143,CARNIVORA,Mustelidae,Eira,C. E. H. Smith,1842,Galera,Gray,1843,NA
14001143,CARNIVORA,Mustelidae,Eira,C. E. H. Smith,1842,Tayra,Palmer,1904,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Galictes,Bell,1837,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Gallictis,Waterhouse,1839,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Grison,Oken,1816,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Grisonella,Thomas,1912,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Grisonia,Gray,1865,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Gulo,Desmarest,1820,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Huro,I. Geoffroy Saint-Hilaire,1835,NA
14001154,CARNIVORA,Mustelidae,Galictis,Bell,1826,Mustela,Bechstein,1800,NA
14001165,CARNIVORA,Mustelidae,Gulo,Pallas,1780,NA,NA,NA,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Ictidonyx,Agassiz,1846,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Ictomys,Roberts,1936,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Ozolictis,Gloger,1841,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Poecilictis,Thomas and Hinton,1920,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Rhabdogale,Wiegmann,1838,NA
14001173,CARNIVORA,Mustelidae,Ictonyx,Kaup,1835,Zorilla,I. Geoffroy Saint-Hilaire,1826,NA
14001199,CARNIVORA,Mustelidae,Lyncodon,Gervais,1845,NA,NA,NA,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Charronia,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Foiana,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Lamprogale,Ognev,1928,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Mustela,Blasius,1857,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Pekania,Gray,1865,NA
14001203,CARNIVORA,Mustelidae,Martes,Pinel,1792,Zibellina,Kaup,1829,NA
14001275,CARNIVORA,Mustelidae,Meles,Brisson,1762,Eumeles,Gray,1865,NA
14001275,CARNIVORA,Mustelidae,Meles,Brisson,1762,Meledes,Kastschenko,1925,NA
14001275,CARNIVORA,Mustelidae,Meles,Brisson,1762,Melesium,Rafinesque,1815,NA
14001275,CARNIVORA,Mustelidae,Meles,Brisson,1762,Taxus,E. Geoffroy Saint-Hilaire and G. Cuvier,1795,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Lipotus,Sundevall,1843,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Melitoryx,Gloger,1841,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Melivora,Gray,1847,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Ratellus,Gray,1827,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Rattelus,Swainson,1835,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Ratelus,Gray,1825,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Ursitaxus,Hodgson,1835,NA
14001292,CARNIVORA,Mustelidae,Mellivora,Storr,1780,Ursotaxus,Blyth,1840,NA
14001306,CARNIVORA,Mustelidae,Melogale,I. Geoffroy Saint-Hilaire,1831,Helictis,Gray,1831,NA
14001306,CARNIVORA,Mustelidae,Melogale,I. Geoffroy Saint-Hilaire,1831,Nesictis,Thomas,1922,NA
14001306,CARNIVORA,Mustelidae,Melogale,I. Geoffroy Saint-Hilaire,1831,Rhinogale,Gloger,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Arctogale,Kaup,1829,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Cabreragale,Baryshnikov and Abramov,1997,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Cryptomustela,Abramov,2000,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Cynomyonax,Coues,1877,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Eumustela,Acloque,1899,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Foetorius,Keyserling and Blasius,1840,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Gale,Wagner,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Grammogale,Cabrera,1940,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Gymnopus,Gray,1865,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Hydromustela,Bogdanov,1871,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Ictis,Kaup,1829,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Kolonocus,Satunin,1914,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Kolonokus,Satunin,1911,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Lutreola,Wagner,1841,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Mustelina,Bogdanov,1871,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Mustella,Scopoli,1777,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Neogale,Gray,1865,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Neovison,Baryshnikov and Abramov,1997,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Plesiogale,Pocock,1921,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Pocockictis,Kretzoi,1947,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Putorius,Cuvier,1817,NA
14001325,CARNIVORA,Mustelidae,Mustela,Linnaeus,1758,Vison,Gray,1843,NA
14001482,CARNIVORA,Mustelidae,Neovison,Baryshnikov and Abramov,1997,NA,NA,NA,NA
14001500,CARNIVORA,Mustelidae,Poecilogale,Thomas,1883,Zorilla,Gray,1864,NA
14001507,CARNIVORA,Mustelidae,Taxidea,Waterhouse,1838,NA,NA,NA,NA
14001514,CARNIVORA,Mustelidae,Vormela,Blasius,1884,NA,NA,NA,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Lycodon,d'Orbigny,NA,"[in Gray, 1865]"
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Mamconepatus,Herrera,1899,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Marputius,Gray,1837,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Oryctogale,Merriam,1902,NA
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Ozolictus,Gloger,1842,"[in Gray, 1865]"
14001522,CARNIVORA,Mephitidae,Conepatus,Gray,1837,Thiosmus,Lichtenstein,1838,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Chincha,Lesson,1842,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Leucomitra,Howell,1901,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Mammephitisus,Herrera,1899,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Mephites,Gray,1847,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Mephritis,Gray,1821,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Spilogale,Gray,1865,NA
14001546,CARNIVORA,Mephitidae,Mephitis,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Viverra,Schreber,1776,NA
14001566,CARNIVORA,Mephitidae,Mydaus,F. G. Cuvier,1821,Mephitis,Desmarest,1820,NA
14001566,CARNIVORA,Mephitidae,Mydaus,F. G. Cuvier,1821,Mydaon,Gloger,1865,NA
14001566,CARNIVORA,Mephitidae,Mydaus,F. G. Cuvier,1821,Suillotaxus,Lawrence,1939,NA
14001572,CARNIVORA,Mephitidae,Spilogale,Gray,1865,NA,NA,NA,NA
14001596,CARNIVORA,Procyonidae,Bassaricyon,J. A. Allen,1876,NA,NA,NA,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Coues,1887,Bassaris,Lichtenstein,1830,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Coues,1887,Jentinkia,Trouessart,1904,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Coues,1887,Mambassariscus,Herrera,1899,NA
14001602,CARNIVORA,Procyonidae,Bassariscus,Coues,1887,Wagneria,Jentink,1886,NA
14001624,CARNIVORA,Procyonidae,Nasua,Storr,1780,Coati,Lacépède,1799,NA
14001624,CARNIVORA,Procyonidae,Nasua,Storr,1780,Mamnasuaus,Herrera,1899,NA
14001624,CARNIVORA,Procyonidae,Nasua,Storr,1780,Nasica,South,1845,NA
14001644,CARNIVORA,Procyonidae,Nasuella,Hollister,1915,NA,NA,NA,NA
14001649,CARNIVORA,Procyonidae,Potos,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Cercoleptes,Illiger,1811,NA
14001649,CARNIVORA,Procyonidae,Potos,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Kinkajou,Lacépède,1799,NA
14001649,CARNIVORA,Procyonidae,Potos,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Kinkaschu,G. Fischer von Waldheim,1813,NA
14001649,CARNIVORA,Procyonidae,Potos,E. Geoffroy Saint-Hilaire and F. G. Cuvier,1795,Mamcercolepteus,Herrera,1899,NA
14001658,CARNIVORA,Procyonidae,Procyon,Storr,1780,NA,NA,NA,NA
14001689,CARNIVORA,Ailuridae,Ailurus,F. G. Cuvier,1825,Aelurus,Agassiz,1846,NA
14001689,CARNIVORA,Ailuridae,Ailurus,F. G. Cuvier,1825,Aelurus,Flower,1870,NA
14001689,CARNIVORA,Ailuridae,Ailurus,F. G. Cuvier,1825,Arctaelurus,Gloger,1841,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Asinohippus,Trumler,1961,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Asinus,Brisson,1762,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Asinus,Gray,1824,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Caballus,Rafinesque,1815,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Dolichohippus,Heller,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Grevya,Hilzheimer,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Hemionus,F. Cuvier,1823,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Hemionus,Stehlin and Graziosi,1935,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Hemippus,Dietrich,1959,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Hippotigris,C. H. Smith,1841,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Ludolphozecora,Griffin,1913,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Megacephalon,Hilzheimer,1912,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Megacephalonella,Strand,1943,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Microhippus,Matschie,1924,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Onager,Brisson,1762,[unavailable]
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Pseudoquagga,Hoffstetter,1951,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Quagga,Shortridge,1934,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Quaggoides,Willoughby,1974,NA
14100003,PERISSODACTYLA,Equidae,Equus,Linnaeus,1758,Zebra,J. A. Allen,1909,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Acrocodia,Goldman,1913,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Chinchecus,Trouessart,1898,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Cinchacus,Gray,1873,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Elasmognathus,Gill,1865,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Hydrochoerus,Gray,1821,[nomen nudum]
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Pinchacus,Hershkovitz,1954,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Rhinochoerus,Wagler,1830,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Syspotamus,Billburg,1827,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Tapir,Blumenbach,1779,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Tapyra,Liais,1872,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Tapirella,Palmer,1903,NA
14100037,PERISSODACTYLA,Tapiridae,Tapirus,Brisson,1762,Tapirussa,Frisch,1775,[unavailable]
14100049,PERISSODACTYLA,Rhinocerotidae,Ceratotherium,Gray,1867,NA,NA,NA,NA
14100053,PERISSODACTYLA,Rhinocerotidae,Dicerorhinus,Gloger,1841,Ceratorhinus,Gray,1867,NA
14100053,PERISSODACTYLA,Rhinocerotidae,Dicerorhinus,Gloger,1841,Didermocerus,Brookes,1828,[suppressed]
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Gray,1821,Colobognathus,Brandt,1878,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Gray,1821,Keitloa,Gray,1868,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Gray,1821,Opsiceros,Gloger,1841,NA
14100058,PERISSODACTYLA,Rhinocerotidae,Diceros,Gray,1821,Rhinaster,Gray,1862,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Linnaeus,1758,Eurhinoceros,Gray,1867,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Linnaeus,1758,Monocerorhinus,Wüst,1922,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Linnaeus,1758,Monoceros,Rafinesque,1815,NA
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Linnaeus,1758,Naricornis,Frisch,1775,[unavailable]
14100066,PERISSODACTYLA,Rhinocerotidae,Rhinoceros,Linnaeus,1758,Unicornus,Rafinesque,1815,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babiroussa,F. Cuvier,1825,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babiroussous,Thomas,1895,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babiroussus,Gray,1821,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babirusa,Lesson,1842,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babirussa,Frisch,1775,[unavailable]
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babirussa,Rafinesque,1815,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Babyrussa,Burnett,1830,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Choerelaphus,Gloger,1841,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Elaphochoerus,Gistel,1848,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Porcus,Wagler,1830,NA
14200008,ARTIODACTYLA,Suidae,Babyrousa,Perry,1811,Sukotyrus,Kerr,1792,[nomen oblitum]
